id,label,category,text
1095700519606202370,spam,conversation,@crodegant Même mal coiffe et mal rase t es beau d façon. Screenshote c est le premier et le dernier compliment de ma part. La grippe.
1095700527986458624,spam,conversation,"Continue à manger des pizzas surgelées, tu risques moins gros que qu'à essayer de cuisiner"
1095700540581953538,spam,conversation,@khaIeesia Une femme de parole.
1095700540586110976,spam,conversation,Comment tu veux ne pas être violent devant ça ?
1095700544763686917,spam,conversation,@Klonembourg 🎵La linguistique🎵
1095700561540927492,spam,publicité,Les musées de Provence s’ouvrent aux vacanciers - La Provence - https://t.co/49rbUnJEoF
1095700569933733889,spam,conversation,@emgigabesta tu m’as unfo sur mon pv bb.....
1095700578334691328,spam,other spam,"(이어서)
Valentien R. de Pluto (147)
Valentinne H. de Pluto (167)
Valenolle M. de Pluto (194)
Valeluvan S. de Pluto (219)"
1095700586723454976,spam,other spam,Un traître restera toujours un traître
1095700586715070464,spam,conversation,fais un vœu : — oki https://t.co/clumP5p6ys
1095700590917808128,actualité,reaction,@JumelleAina @Bastien_Ch_ @Sociopunk77 @Kanibal44485468 @BFMTV Devoir barrer un nom pour le remplacer c’est ce que vont devoir faire les gens pour remarquer père et mère non ? Alors va pas dire que c’est une injustice de devoir barrer père pour mettre mère faut arrêter la victimisation au bout d’un moment il serrais vraiment temps
1095700599277006848,spam,other spam,"🇫🇷 Caen Nul @ 3,15 | 2U
🇫🇷 Saint Etienne Nul @ 3,60 | 1U
🇪🇺 Tottenham Nul @ 3,55 | 1U"
1095700620265357312,spam,conversation,@camdealm @MaryBiche comment sa tu follow pas zarma j’suis en étranger
1095700624480571392,spam,conversation,@mauriciano_ @robert87000 @JeanMartoPiceur sa taille ne dérange pas ?
1095700645418582016,spam,conversation,@Parsonn_ @JeanMic71 @Eau__Lit C’est une belle religion ça! Ça pourrait être financièrement intéressant d’en faire une vraie secte.
1095700645452107777,spam,conversation,@Marina_Durante C’est trop  bien ça ! Vous avez trouvé ou ?
1095700653840699393,spam,conversation,"@Ramboterminato5 Pourquoi leur accorder respect au moment où ils ne le mérite ni de prêt, ni de loin?"
1095700658035007490,spam,conversation,#petition #planete #environnement #generationsFutures J'ai signé la pétition et vous ??? Signformyfuture https://t.co/bjuhE3q0L9
1095700666419462144,spam,other spam,State Examination Commission - Examination Information https://t.co/U1k4tI7gmY
1095700674787057666,spam,conversation,"Le saviez-vous ?

Une zone des îles brisées a été retiré lors de la sortie officielle de l'extension de WOW : Légion, il s'agit de Thal'dranath. Malheureusement non finalisée, elle devait nous permettre d'explorer les environnements tropicaux vus par Maiev dans Warcraft 3 TFT https://t.co/pZnVEi5daf"
1095700691560136704,spam,conversation,@Somogyi69 @Mrbuu13_Ytub Hier si tu vendais a 19h10 ils etaient tous a plus de 3000 shaw je l ai vendu a 3500
1095700699969699840,spam,other spam,"@MllePaul Super, je te note sur mon carnet. Tu peux m'envoyer un mail à l'adresse gasc.marine@gmail.com ? Comme ça, j'ai tes coordonnés pour te contacter rapidement. Merci Pauline :)"
1095700720911876096,actualité,actualité,"A l'occasion de la sortie de son documentaire ""Comme un seul homme"", retrouvez notre interview de @EricBellion1 https://t.co/cDWc5tmOki"
1095700729308815362,spam,conversation,Longue ! Plus classe et sexy
1095700729338216448,spam,conversation,"#Saint-Valentin, quelle #pierre choisir pour #offrir un #bijou un #objet #lithothérapie #cadeau #SaintValentin https://t.co/gRoUymZNT3 https://t.co/5NN1N1z16F"
1095700750271954945,spam,conversation,Ça me saoul d'être à l'internat ! La meuf de la chambre ne sait pas être silencieuse 😡
1095700750271987712,actualité,actualité,Brexit. Les confidences gênantes d’un proche de Theresa May dans un bar bruxellois - https://t.co/jQoaGGPLFa
1095700750293000195,spam,conversation,Vas dormir ! — T pas ma mère https://t.co/tJnDB56Rmz
1095700758698344448,spam,conversation,Broad City m'avait tellement manqué...
1095700762871631872,spam,conversation,@zidhem OH C QUOI CE SCENARIO CLAQUÉ POUR L'INSTANT.
1095700775437783040,actualité,reaction,@clioweb2 @lemondefr Réduire les pollutions du transport aérien est une nécessité non ?
1095700779640541184,spam,conversation,@iidyzallo @ManUtd Ban la peur de l’adversaire par le staff et les joueurs en est pour quelque chose aussi on a pas su élever notre niveau il fallait presser mais on a essayé de jouer au plus malin en essayant d’attendre pour contrer et on est tombé ds un fo rythme ki ns a tue
1095700788054241280,spam,conversation,OMGGG MAI C HUPER STRESSAN QD KARA ELLE SBAT T’AS 1SEC PR APPUYER DUR LES TOUCHES
1095700809017364485,spam,conversation,Petite tricheuse au jeu de la « Tarte à la crème » https://t.co/pbJS6gYpMq
1095700808996438017,spam,conversation,Vu Lu Entendu: Le crédit https://t.co/i5hSqGsb1p
1095700829976305665,spam,other spam,@lenall_ La personne qui a dit ça elle mens sur sa pp ta un triple menton et des joues aussi grosse que ronflex
1095700834187382784,actualité,reaction,Grand débat: il a été demandé à des lycéens de ne pas exprimer leur désaccord avec Macron https://t.co/zQkW6Ja9VU
1095700871906844673,spam,conversation,"Chère @cheyennecarron, je viens de sentir plusieurs de vos parfums pour femme (saint Valentin oblige,😉) et la plupart m'ont envoûté. Mon choix s'est porté sur Corps Sauvage,qui ira le mieux à Madame (sinon je change d'épouse). Bravo pour vos parfums,ils sont...uniques.😁👏👏"
1095700880308031488,spam,publicité,Actuellement sur https://t.co/yrsDzM0KSo vous écoutez :  Richard Picotin - Pur devant Lui
1095700880328937473,actualité,reaction,Blanquer et les fondamentaux : l'analyse de C Lelièvre  https://t.co/xa7sf1duWS
1095700888713351169,actualité,actualité,"Intervention ce jour  en séance publique pour défendre les intérêts de notre collectivité d’outre-mer, avec la présence en Tribune officielle des autorités polynésiennes."
1095700892886675456,spam,conversation,"@fine7156 Haaa la laissa!!!!!! Un peu d'air pur avec cette dame qui m'a mis de bonne humeur pour la journée , Je vous aime Madame...😂😂😂😂"
1095700913870778369,actualité,actualité,"Iris Sud - Chirec : « Un partenariat, pas une fusion » https://t.co/tyCFdG14NN @drbejj @unessabe @GIBBIS_asbl_vzw @Santhea_be @absymtweets @CHIRECgroup"
1095700934838018051,spam,publicité,Consulter ma diffusion depuis ma PlayStation 4 ! #PS4live (Fortnite)  live at https://t.co/7AjVp1GHge
1095700972586831872,spam,conversation,Someone help me do a disseration sur le dom juan de molière please 😭
1095700989376675844,spam,conversation,Que Syrah Syrah.
1095700989372448770,spam,conversation,@M_grn25 Bin oui
1095701006132932609,spam,conversation,@itselya_ Fais toi plaiz
1095701006149709824,spam,conversation,"@CeeSnipes @AlexLeuf Je réagis plus trop sur les topics courses. M’étonnerait que tu me lise actuellement.
Mais sinon mon pseudo est le même qu’ici"
1095701006158102528,spam,conversation,Emmanuel Maurel et Marie-Noëlle Lienemann
1095701010322984962,spam,conversation,ON VA GRAVE MOURIR LES PIRES CHACALS ENSEMBLE MDDDDDDDDR
1095701014538264576,spam,other spam,"Moy y Edson vs Cruz Azul, y Roberto vs PSG"
1095701018732486658,spam,other spam,@KickBoyTriple A bronze bison?
1095701027133763584,spam,other spam,"MESSAGE AUX "" GILETS JAUNES "" https://t.co/igOiB8KRIc"
1095701039716749312,spam,conversation,@figaro4u C’est possible... j’aime bien la lettre « e ». Je la place un peu partout(e)...
1095701043902668800,spam,other spam,@Dumad Sos un cliché! 😂😂
1095701052291248128,actualité,actualité,"Pavage de la voirie de SIGUIRI

Les Travaux sont exécutés par un groupement de PME locales et se poursuivent sur le terrain. Cela fait suite au lancement effectué par le Président @AlphaCondePRG, le 10 Décembre 2018.

Coût: 250 000 000 000 GNF 
Financement: Gouvernement Guinéen. https://t.co/dJEjEj8r13"
1095701073233293313,spam,conversation,Mais genre mtn j'ai des légo qui me suivent jpp 😭😭 https://t.co/MzFdgYSjtO
1095701077440249856,spam,conversation,@lomobob Mdr c’est pour ça il faut pas jouer avec les enfants ahah
1095701102622883840,actualité,actualité,Fonction publique : Une nouvelle lettre des syndicats au gouvernement https://t.co/AjCRyVm9ux
1095701110982168577,spam,conversation,g mis 3h a comprendre
1095701119370776576,spam,conversation,vous pouvez pas savoir à quel point jsuis heureuse jregarde en boucle jai tellement hate je wsh????€:&amp;;&amp;
1095701131966205953,spam,conversation,@Massa95T Bah oui c’est pas dans t’es habitude voyons
1095701131957862400,spam,conversation,Patrick Hernandez vient d’entrer :)
1095701136156385280,spam,conversation,@Secteur_F1 La livrée finale sera montrée quand??
1095701136147927040,spam,conversation,"@whodatbwoy Je sais que par amour, on peut sortir de la zone de confort et du passé. Mais dès que quelque chose va mal se passer, on retournera se lover dans la douceur des souvenirs"
1095701173909114881,spam,conversation,@KetchupSkats Bonjour madam
1095701173934456832,spam,conversation,"""Assez sombre"" ?
Il va falloir l'interdire aux moins de 8 ans du coup..."
1095701173909315585,actualité,actualité,"La Bourse de Paris soutenue par l'espoir d'un accord commercial (+0,40%)  https://t.co/66hVDTzWqr via @Challenges https://t.co/kg5LjmTczq"
1095701186508963840,spam,conversation,"Elle m'a demandé si je voulais m'en sortir mais entre nous, j'ai pas encore perdu assez de poids pour ça"
1095701199066677249,spam,conversation,@roxi_roxou Deux clés USB différentes ? Tu fais bien ta clé depuis un PC ?
1095701199096086528,spam,conversation,@epectaselov Mdr c'est très mal nous connaître.
1095701207463718913,spam,conversation,« Il est hors de question que je me réveille à côté de Quasimodo » https://t.co/L0qmWcxoVd
1095701253605285888,spam,conversation,@francislagace @PfeifferCarl Oui... En plus Iceberg... C'est pas tres très français comme nom....
1095701274576805888,spam,conversation,@GouineStacy Trop bien bravo !!
1095701282973728770,spam,conversation,@SabePequeno @ahoedac Ah c bon jvois ptdrrrrr
1095701282948562949,spam,conversation,2154 si qqn veut le braquer
1095701291358212096,spam,conversation,Allez une autre 😁 Je suis le pire grand frère au monde ! https://t.co/59wYpVlOlV
1095701303936860161,spam,conversation,Waoooouu bien parler 👌🏾
1095701308143816704,spam,publicité,Écoutez ThaHomey-UNO #TRAPSHIT 1️⃣ par Raphaël Cordonier #np sur #SoundCloud https://t.co/yUyLlGWUSE
1095701312325468161,spam,conversation,-tire la langue-
1095701320697290753,spam,conversation,@guybirenbaum C’est navrant..
1095701333309558785,spam,other spam,Imaginez #Cahuzac jugé au japon 😭 https://t.co/ygQRMsffsw
1095701341698252801,spam,conversation,"Le bon leader est celui qui quitte l'opulence (richesses),les honneurs et le pouvoir et va vers le peuple, le PIRE(mauvais) est celui qui quitte son peuple et va vers le pouvoir , la richesse et les honneurs. 
@_Lamuka 
@MartinFayulu 
@sdk_dp"
1095701350061666304,spam,conversation,Printemps. https://t.co/O36OSGNGbq
1095701366855606272,spam,conversation,@emassicard Tu es tatillon. Mais oui en effet
1095701375256801280,spam,publicité,"Dans la terrible jungle - Documentaire (01h21min) - Des adolescents en ébullition, un super héros, des cascades, un peu de sensualité mais pas trop, un jeune en fauteuil roulant turbo speed, une fille populaire, un groupe de rock et quelques lapins pour les amateurs de nature.... https://t.co/A35ESlHci7"
1095701379455336448,spam,conversation,Il voulait le rendre fou ?😂
1095701383624441856,spam,conversation,Salonsocialisme avant la lettre
1095701392034091010,spam,conversation,@miacoladaa désolé je peux pas :(
1095701421385752576,spam,conversation,eh les gens ils ont cru ct la charité ici 😭
1095701454952849409,spam,conversation,"Spring to be
Premiers C(r)ocus 
(les premiers pour moi c’était dimanche)

Perce-neige s, brillent comme perles au soleil 
#Run #Running #Nature #Paris #BoisDeBoulogne #Hiver #Février #Printemps Bois de Boulogne https://t.co/0f6S0MVTU8"
1095701484308758529,spam,conversation,@tikwin La haine n'amène à rien contrairement à la patience...
1095701488469528577,spam,conversation,@Nxcolas_ Ptdrrrr fais moi un tuto
1095701488507252737,spam,conversation,Paye (pas) ton gynéco https://t.co/Yyh1pVFuco
1095701492672200705,spam,conversation,Camille elle fait n'importe quoi tain
1095701496862330880,spam,conversation,@Shadobass Placement de produits pas assumés
1095701513643659264,spam,conversation,l’elite de SoundCloud civ sait que OG WEST WHOISRACHID SLY BENDJOUL WEBSTER ET KAISER D SONT DES SORCIERS QUITTER À POUDLARD ✨
1095701513664712706,spam,conversation,Julia Gros Sein Violeur Enculé
1095701522053251075,spam,other spam,@PokerStars @RealKidPoker 4 #TurboSeries [zefs83]
1095701522053246976,spam,publicité,"Prachtig mooi weer in #CrestVolandCohennoz #EspaceDiamant
Il fait trop beau à Crest-Voland dans le magnifique Espace Diamant!!! https://t.co/WGWK1XCnDC"
1095701526218199040,spam,conversation,agsfpk jsuis venue je fais rien
1095701526218240000,spam,conversation,@kxnjoon Non jure j'ai une journée de plus mais c'est trop bien 😂
1095701530446053376,spam,conversation,@charlottenowak_ encore bon anniv pétasse 🎉
1095701580773494785,spam,conversation,@Azelios_ C est comme une victoire de Paris en LDC c est très rare
1095701589136936961,spam,conversation,Koi s/ de do😭
1095701589141139457,spam,conversation,@chuubaka_ OH MERDE 😭
1095701593352257537,spam,conversation,"Wow le film est tellement beau, trop pressé d’être la seule adulte entouré de toutes les petites filles au cinéma"
1095701593356468224,spam,conversation,"@Hugoog66 @EA_FIFA_France @paulpogba @Casemiro @tsilva3 @ArseneF5 Absolument pas, 1 seul joueur vraiment utilisable"
1095701597554913283,spam,conversation,PUTAIN JE VAIS LA VOIR TOUT DE SUITE
1095701622699757569,spam,conversation,Crissement pas envie d’aller travailler ce soir 😡
1095701631088369664,spam,conversation,@qtnn_ Ce week end tronch'2tek dans le 35 ou 44 et la semaine d'apres Freeson / B1B mais je sais pas encore vers ou 🔊
1095701635307851777,spam,conversation,Ça fait jsp combien de temps que j’aimerais yaller mais tous mes potes sont pas la
1095701656279371776,spam,conversation,J’suis intriguée ❄️
1095701664647049216,spam,conversation,@Hochea_Nk Lol c'est une camerounaise (enfin je crois)
1095701673048195073,spam,other spam,"@OM_Officiel @ValereGermain Salut, je voulais savoir pour quand était prévu l'octogone avec @henni_mo ?"
1095701677217329154,actualité,reaction,"@maislaquivoila @Daniel_Drnd @afpfr Parler de ""casseurs"" c'est hors-sujet : on ne voit aucune casse ici, juste des gens qui voulaient passer sur un pont. Et ça c'est pas ""gratuit"", c'est exercer leur droit constitutionnel à la liberté d'expression et de manifester, ce qui est plus important que ""faire son métier""."
1095701694028099584,spam,conversation,@spinvante merde ba good luck ptdrrr
1095701702399922177,actualité,reaction,"@sarahloucohen @BFMTV Il y a quand même une lourdeur je trouve, un très grand nombre de cas de bavure policière possible, ne sont toujours pas tiré au clair. Autant dire que ça sent pas bon la justice tout ça."
1095701727582535680,spam,other spam,Cotonou/ Benin 🇧🇯 Vote air_dubai1 Romaric Boco 2019 ✅✅💯💯 https://t.co/l49hY8Zpnn
1095701735946027008,spam,publicité,"@UnibetFrance Bâle , ByNins #FreebetUnibet"
1095701740165480450,spam,conversation,Ma phobie les filles qui parle comme sa rempli de vulgarité 🤮
1095701752748204032,spam,conversation,@Imtweetygoose Twitter la 😁😁😁
1095701752731525120,spam,other spam,@johnastoehr Hard pass on Bloomberg. N-O.  C'mon.
1095701761115881472,spam,bot,2019-02-14 02:10:31.395870| Dark | Water Temp: 17.5c | Humidity: 54.1% |  Ambient Temp: 15.1c |  https://t.co/oXPOJOtNln
1095701782087520256,spam,conversation,@nuevetresss @sis__souu Tu veux jte pete ta gueul ou jte pete ta gueule??
1095701782070788097,spam,conversation,Hâte de voir ça !
1095701790471929856,spam,conversation,@bo_chart @Bagatelle75 @handiseniors56 @paxipax_heleane @PatrioteNS @chcerutti @Celine89955159 Bonne journée Boris sous un soleil radieux presque printanier 🌞🌞Bisous mon ami et a tous tendresse 👍🍀🌹🍹💕😘😘💜💋💋 https://t.co/eofT7JZ3Je
1095701798860537857,spam,conversation,Le plus badass :
1095701815641935873,spam,conversation,@Redzone_hzb @Redzone_hzb trop en place mon sang
1095701832431751169,spam,conversation,Oui y'a bien Peep sur le morceau
1095701840807845888,spam,conversation,@WailPuck Juré :&lt; je sais pas calculer de tête t'façon
1095701861779292160,spam,conversation,@Rehane_Bimwala Exactement
1095701861796102149,spam,conversation,Mah boi Jeffrey!!
1095701870159511553,spam,conversation,@hutchersnn Toutes ❤️
1095701874366468096,spam,conversation,Sont cours ça me fait me remettre en question
1095701874366447617,actualité,reaction,"A la une d'un œil sur le web du jeudi 14 février à 8h20 sur @RadioPresence : Entre art et science, Pierre Carril, illustrateur de l'espace. Un œil sur le web est présenté par Eric Leclert et Rémy Souloumiac @Wemysz https://t.co/FfdMOfLz3Z"
1095701882734026752,spam,conversation,Ne gâche aucune goutte de ce précieux nectar grosse salope !!
1095701895342104576,spam,conversation,il me manque encore 3 notes de partiel 😅
1095701899548991488,spam,conversation,@menervpas Eske tu sais duquel je parle
1095701903743246336,spam,conversation,@ohsehou language
1095701907912474624,actualité,reaction,"Pour information: C’est Juncker et Grand-Duché 😂...
@sven_giegold, très critique, constate: « En tant que président de la Commission européenne, il a fait plus pour lutter contre le dumping fiscal et le blanchiment que tout autre président de la Commission avant lui. #fairness »"
1095701916296843264,spam,other spam,Oh Fé🎶
1095701933103501312,spam,conversation,@MaFi0z0o brute gang de retour ave @yamaha135city_ et @xMgKZ rayay
1095701941479444483,actualité,actualité,Li-Ning et son sportswear de luxe à la conquête de New York et de l'Occident https://t.co/RKQauq61Hc
1095701958248214528,spam,conversation,Hai twitter...
1095701966636941312,spam,conversation,@JeanneKarp Jamais aussi bien servi que par soi même...
1095701987612639232,spam,conversation,On dirait tu fais 2m — Quand même pas https://t.co/iyCpdFsiyr
1095702008596701184,spam,conversation,On matte a fond. Je me suis refait les mangas exprès
1095702016976924674,spam,conversation,"@iudere_ @pairpenlin @Frederic_Molas @Orzhovv Harcèlement mdrrr mais bien sur, c'est pas elle qui bloque a la chaine depuis tout a l'heure"
1095702037923352581,spam,conversation,@MartinFayulu Mr @MartinFayulu vs étés victime d 1e pratique aussi vielle que la prostitution mais je sais que tu as gagné
1095702042130202625,spam,conversation,@ines86_ @gnango_audrey Ça se passe comme ça sur la pluparts des réseaux sociaux je crois. C est pareil que quand tu mets le drapeau de ton pays ou une bio qui te defini... Après ont a pas tous le même objectif sur tweeter Parce que je peux t assurer que y en a qui travaille ici
1095702050506182656,spam,conversation,offrez moi cette chose j’ai de l’amour à donner la
1095702071490367488,spam,conversation,@PetiteEtCoquine Suberbe photos j aurai bien aimé l inséré moi-même pour joué ave toi😘😘
1095702075705643008,spam,publicité,#Location #Caledonie Bel Appartement  https://t.co/5NdHpVPSV9
1095702084094185472,spam,conversation,"@Sephirod_ (en gros, ramène-toi dude, it's urgently urgent)"
1095702092457693199,spam,conversation,Plus je regarde le profil de @KellyGlamksy plus j'ai envie d'une casquette 😭 C'est magnifique ce qu'elle fait go follow✌️
1095702096656113666,spam,conversation,@WeillClaude Mitterrand franchement il y a pas pire que lui 🙄🙄
1095702109264248834,spam,conversation,@levolcan12 Bonne fin après-midi volcan passe une belle journée 😉😘
1095702109259993095,spam,publicité,"Yo Twitter ! J’ai été sélectionné pour participer à un concours « Com’Or Awards » dans la catégorie RAP. 

Pour ceux et celles qui kiffent ce que je fais, je vous invite à aller voter pour moi 🔥💪🏾

Voici le lien pour voter : (Musique -&gt; Rap) https://t.co/sFYBabane7"
1095702117648605184,spam,conversation,"pk elle a 9k abonnés, c'est ça le genre de contenu qui fait bander ? mdrrrrrrrr"
1095702126024642561,spam,conversation,@arobazbe keske jure t’en a une ?? ELLE DOIT TRO BIEN T’ALLER MONTRE
1095702151177924609,spam,conversation,JE VAIS ETRE MAJEUR EN PLUS PUTAIN C'EST TROP COMPLIQUÉ PUTAIN
1095702163760865280,spam,conversation,@Gameplushes8 OH PUTAIN.
1095702167950974976,spam,conversation,@RaquelGarridoFr On attends les excuses en de tout vos détracteurs qui ont parlaient trop vite.  👌👌👌
1095702172149403648,spam,other spam,@YassEncore Calvitie de la barbe + bouton. Tu as 36 ans et tu es la honte de la France. https://t.co/0LcHsq3yW4
1095702180550664193,actualité,reaction,"La droite a trouvée une nouvelle excuse pour s'offusquer sur fond d'homophobie : le fait que ""parent 1 et parent 2"" a remplacé ""père et mère"" sur les formulaires scolaires.

Eh oh c'est juste un document administratif vous allez sans doute pouvoir survivre à un peu d'égalité non?"
1095702180554833921,spam,conversation,"En 2019, on est capables de communiquer avec l'arrière de la lune ou de faire des téléphones plus intelligents que nous mais pas de faire des programmes qui se mettent à jour sans redémarrage. https://t.co/4ipXOF6IZg"
1095702197315227649,actualité,reaction,"@BGriveaux @MarleneSchiappa @Egal_FH Étant donné la mollesse du gouvernement en la matière, on ose même pas imaginer ce que ce serait si c'était pas une cause nationale... Et ça donne des leçons sur la notion d'effort..."
1095702197319462914,spam,conversation,J ai vraiment hâte de refouler la scène merci à @thierrycornolti et ses équipes 😊 🚀🚀🚀
1095702209898131461,spam,conversation,@postbadCluedo Ça se trouve ou ça wsh
1095702218299314178,spam,other spam,Portion Control https://t.co/5ixJa0u4XK https://t.co/FNLdCCHok4
1095702226675421185,spam,conversation,@kouandtaki depuis quand tu stan .
1095702226700513280,spam,conversation,"@ClausVincent_1 Les gens sont choqués tout le temps, et ça me choque !"
1095702230886477825,spam,conversation,@Cyvnure Tkt frère c'est pas si eclaté que ça
1095702235072348160,spam,conversation,@MarionNitez Sur le site de l’académie https://t.co/5esfDhpjfP
1095702256052248576,spam,conversation,@ColmanMiskine qui veut de la beuh
1095702260250804225,spam,conversation,@logik_river Comment ça chef alors que t’es un gros porc
1095702264453439488,spam,conversation,L’équipe des rats perd leur seul bon joueur mtn il leur reste l’alcoolique de Jakarta
1095702264432345088,spam,conversation,@idkbvtimleila J’ai vu sa pose et j’ai su que je pouvais prendre une photo avec bcp de potentiel (t’as tapé 9000 jaimes sur mes photos wESH)
1095702264453521410,spam,conversation,mwah ily
1095702310557233153,spam,conversation,@Bakanounounet tu imagine donc tu sais pas ?
1095702314764156928,spam,conversation,@Nova153 BLL est même devenu plus radical que lui.
1095702314785095681,spam,conversation,AVOIR UNE BELLE PEAU : https://t.co/WBc0j0FMtW
1095702318979395584,actualité,reaction,"Une bonne nouvelle! 🎉

https://t.co/uJZkwcbm0e https://t.co/uJZkwcbm0e"
1095702323161108481,spam,other spam,YVES IN A BUN !!! BABY https://t.co/aAmC7KPHVx
1095702339938324480,spam,conversation,je sais deja que je vais saigner butterfly j’ai trop hâte
1095702339925696513,spam,conversation,@phareouestRC Également Beausoleil à Victoria et Deux-rives à Mission #icicb
1095702373488570368,spam,conversation,@GOT7Official JB BAISSES LES YEUX NON ? BZHZHHZYZ
1095702428031299585,spam,conversation,Chris brown yai vraiment trop puissant ce mec
1095702432225599490,spam,conversation,Mais Mikkel Hansen n’a joué qu’un match de LDC en janvier. Quel homme.
1095702440605822977,spam,conversation,@Resval69 Bah sortir des sons non ?
1095702440614219776,spam,conversation,"@Raaphhhhhhhh ça devrait pas te changer de d'hab, tu dors jamais mec !"
1095702440593276928,spam,conversation,@Flor_alie @Manduchiwa2 Ptdr @Manduchiwa2 Go pv bb 😭😭
1095702444770770945,spam,conversation,Cette belle journée vous rappelle que la saison du soleil va bientôt revenir ?! Quoi de plus agréable que de rentrer d’une dure journée de travail et se relaxer sur sa terrasse?! De plus reposant qu’un dimanche en famille ou entre amis à profiter d’un extérieur à votre goût?!
1095702448998502400,spam,conversation,lez d8
1095702457353756672,spam,conversation,@camlon9 j’ai peur 🙃
1095702457387311106,spam,conversation,@AiGaule @sleepy_hollowh Je suis d'accord
1095702469961805824,spam,conversation,@FabreAdeline On adore 😂😜 https://t.co/nuLtMeAYMy
1095702474151944192,spam,conversation,@OlivierFlorent Pourquoi tant de méchanceté  !!!!
1095702478346166272,spam,other spam,MDS MDS MDS MDS MDS MDS https://t.co/2PomG0pEvs
1095702482527940609,spam,conversation,Il est malheureusement victime d’une campagne de dénigrement mais bon c’est la politique « la fin justifie les moyens » toutes ces choses font que je doute fort de son élection.
1095702490941714434,spam,conversation,@__anissamlk Hop je te bloque
1095702520272441344,spam,conversation,"Fort de quoi nous en faisons une affaire personnelle, puis nous leur en voulons et nous leur communiquons un poison émotionnel par nos propos."
1095702532855349250,spam,conversation,"@LeGoulu @Kevin_lbrl Continuez à vouloir rendre l'homosexualité et l'homoparentalité invisible si vous pensez que c'est un combat juste. Je suis serein, sachant que vous avez déjà perdu et que vous allez seulement devoir apprendre à vivre dans ce monde là : le nôtre, celui des gens tolérants."
1095702578992697344,spam,conversation,@lenaghw Ok j'arrive (C'est absolument pas moi)
1095702587406467073,spam,conversation,@best_pixels J'manque rien avec ton arnaque là
1095702595774177282,spam,conversation,@FivdaAurion excellent
1095702599964200967,actualité,reaction,@lavoixdunord https://t.co/PnRBuGnGg3 et pour ca on fait quoi ?
1095702608369668097,spam,conversation,@fleurbow Il a fait une faute mais c’est romantique
1095702612547121153,spam,conversation,@EnglishArbi Vacation
1095702616774971392,spam,conversation,La St Valentin est une fête dédiée à l'amour. C'est une fête au cours de laquelle on témoigne son amour à ses proches et à son bien aimé #SainStValentin #AmourEtVie
1095702633522888704,spam,conversation,"Bientôt le départ, retour en france retour des galères 🖕🏽😓"
1095702641924075525,spam,conversation,Elle a posé la question en mode Ya une réponse là ?
1095702646130909185,spam,bot,User profile : cf7ff36c-a419-4265-b6c2-1ff47f740c4c
1095702654511140865,spam,conversation,"Je suis un biscuits, mais sans sucre, sans sel, avec un gout de pomme très incertain et une texture... curieuse."
1095702671267430401,spam,conversation,@RemiLprt Merci mec tqt 😋
1095702679681146880,spam,conversation,"Nous sommes profondément déçus du départ forcé de Patrick Sébastien dont nous ne rations jamais "" un plus grand cabaret"" ou"" les années bonheur "". Du vrai divertissement et de qualité ! 
Bref Mme la Présidente , c'est vous le chef ! Mais nous , nous vous quittons peu à peu !"
1095702679681142785,spam,conversation,@LCP @Chamade69 @franckriester la lfi les insolubles à la démocratie ns prend pr des billes ET QUI prend en compte les milliers d'heures laissées complaisamment aux #giletsjaunes qui nous emmouscaillent avec leur prosélytisme à 2 balles ON EXIGE des trucs QUOI? Ben la démission de MAcron et Sinon? Ben le MAC !
1095702692243083264,spam,conversation,Les deux sont trop bon là kestu raconte
1095702700627505154,spam,conversation,"@floatingboat @E_picure Hihihi moitié salade, moitié pizza"
1095702704855363586,spam,conversation,@Pontifex Amen supreme pontiff
1095702709016150022,spam,conversation,@MrKingPig Ah ouais nul ou Dortmund alors
1095702713223036928,spam,conversation,"@mxftar Les pires des pires genre ils ont grave harcelé un mec homosexuel dans le journalisme en faisant tourner des sales montages et tout, ça à commencé vers 2010/2012 jcrois bref ecoeurant"
1095702713214685184,spam,conversation,@jemikale PTDRRRRRRR T'A OSÉ WSH 😭
1095702713223008257,spam,conversation,@jean_ergo29 @EtienneMtz @talullabellefle @CCastaner @JeanMessiha @J_Bardella @jleonardelli_rn @Stephanie_Vct31 @RNational_off @GilbertCollard @LeaFrct @MLP_officiel @HeleneLaporteRN Expliquez moi comment l'athéisme vient du christianisme ?
1095702738372100101,spam,conversation,@ocelabase Ptdrrrrrr malheureusement oui on oublie pas ce genre de choses
1095702738393071618,spam,other spam,"nom mais VIT c'est critique, rien que dale, pas de falsh, c'est fou, ils sont pas dedans mon dieu

ça va etre bien VIT FNACTIC en looser"
1095702742595784705,spam,conversation,Tsisipas qui revient a 4-3 aller lets goo
1095702750988521473,spam,conversation,"@NicoMartelle @emma_ducros @ssoumier @bfmbusiness Le glissement sémantique n'est pas un accident, mais un travail de lobbying très professionnel, à des fins idéologique, et admettons-le assez rentable. Le décalage avec le traitement du sulfate de cuivre est assez surprenant si on n'intègre pas le but idéologique&amp;financier. https://t.co/CBXKGQ8drh"
1095702797096501248,actualité,reaction,"Le risque zero n'existe pas, ni en cyber, ni avec les canards
A partir de là, ça ne nous dit ni comment s'en passer, ni comment s'en remettre"
1095702801294987264,spam,conversation,Mon téléphone qui ne charge presque plus🥺🥺
